UNIXTime,Time,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,TimeSunRise,TimeSunSet,Date,Hour,Month,SecondsAfterSunRise,MinutesAfterSunRise,WindDirection_int,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Hour_18,Month_9,Month_10,Month_11,Month_12,Speed_2,Speed_3,Humidity_2,WindDirection_2,Pressure_2,Hour_2
1480878034,09:00:34,97.66,45,30.39,93,190.19,3.37,06:43:00,17:43:00,12/4/2016,9,12,8254.0,137.56666666666666,190.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11.356900000000001,38.272753,8649,36172.2361,923.5521,81
1480877734,08:55:34,67.54,45,30.39,93,190.2,2.25,06:43:00,17:43:00,12/4/2016,8,12,7954.000000000001,132.5666666666667,190.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0625,11.390625,8649,36176.03999999999,923.5521,64
1480877440,08:50:40,41.12,45,30.39,93,190.12,2.25,06:43:00,17:43:00,12/4/2016,8,12,7660.000000000001,127.66666666666669,190.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0625,11.390625,8649,36145.6144,923.5521,64
1480877134,08:45:34,58.06,45,30.38,93,175.27,5.62,06:43:00,17:43:00,12/4/2016,8,12,7354.000000000001,122.56666666666668,175.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31.584400000000002,177.50432800000002,8649,30719.572900000003,922.9444,64
1480876833,08:40:33,58.14,45,30.38,93,190.67,1.12,06:43:00,17:43:00,12/4/2016,8,12,7053.0,117.55,191.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.2544000000000002,1.4049280000000004,8649,36355.048899999994,922.9444,64
1480876534,08:35:34,71.41,45,30.38,93,190.67,4.5,06:43:00,17:43:00,12/4/2016,8,12,6754.0,112.56666666666666,191.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.25,91.125,8649,36355.048899999994,922.9444,64
1480876234,08:30:34,93.73,45,30.37,93,190.64,6.75,06:43:00,17:43:00,12/4/2016,8,12,6454.0,107.56666666666666,191.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45.5625,307.546875,8649,36343.609599999996,922.3369,64
1480875936,08:25:36,78.59,45,30.37,93,190.42,2.25,06:43:00,17:43:00,12/4/2016,8,12,6156.0,102.6,190.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0625,11.390625,8649,36259.776399999995,922.3369,64
1480875633,08:20:33,67.19,45,30.37,93,190.42,4.5,06:43:00,17:43:00,12/4/2016,8,12,5853.0,97.55,190.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.25,91.125,8649,36259.776399999995,922.3369,64
1480875336,08:15:36,90.02,45,30.37,93,190.42,1.12,06:43:00,17:43:00,12/4/2016,8,12,5556.0,92.6,190.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.2544000000000002,1.4049280000000004,8649,36259.776399999995,922.3369,64
1480875034,08:10:34,86.69,45,30.37,93,190.41,3.37,06:43:00,17:43:00,12/4/2016,8,12,5254.0,87.56666666666666,190.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.356900000000001,38.272753,8649,36255.9681,922.3369,64
1480874734,08:05:34,121.33,45,30.37,93,188.23,5.62,06:43:00,17:43:00,12/4/2016,8,12,4954.0,82.56666666666666,188.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31.584400000000002,177.50432800000002,8649,35430.5329,922.3369,64
1480874433,08:00:33,99.68,45,30.37,93,186.53,3.37,06:43:00,17:43:00,12/4/2016,8,12,4653.0,77.55,187.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.356900000000001,38.272753,8649,34793.4409,922.3369,64
1480874136,07:55:36,79.25,45,30.37,93,186.53,3.37,06:43:00,17:43:00,12/4/2016,7,12,4356.0,72.6,187.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.356900000000001,38.272753,8649,34793.4409,922.3369,49
1480873834,07:50:34,56.57,45,30.37,93,186.54,2.25,06:43:00,17:43:00,12/4/2016,7,12,4054.0000000000005,67.56666666666668,187.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0625,11.390625,8649,34797.171599999994,922.3369,49
1480873534,07:45:34,48.72,45,30.37,93,186.55,4.5,06:43:00,17:43:00,12/4/2016,7,12,3754.0000000000005,62.56666666666668,187.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.25,91.125,8649,34800.902500000004,922.3369,49
1480873233,07:40:33,41.65,45,30.36,93,186.66,4.5,06:43:00,17:43:00,12/4/2016,7,12,3453.0,57.55,187.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.25,91.125,8649,34841.9556,921.7296,49
1480872933,07:35:33,30.75,45,30.36,93,186.68,2.25,06:43:00,17:43:00,12/4/2016,7,12,3153.0,52.55,187.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0625,11.390625,8649,34849.4224,921.7296,49
1480872636,07:30:36,24.73,45,30.37,93,186.77,4.5,06:43:00,17:43:00,12/4/2016,7,12,2856.0,47.6,187.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.25,91.125,8649,34883.032900000006,922.3369,49
1480872334,07:25:34,22.14,45,30.37,93,186.09,5.62,06:43:00,17:43:00,12/4/2016,7,12,2554.0,42.56666666666667,186.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31.584400000000002,177.50432800000002,8649,34629.4881,922.3369,49
1480872033,07:20:33,23.81,45,30.37,93,182.53,4.5,06:43:00,17:43:00,12/4/2016,7,12,2253.0,37.55,183.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.25,91.125,8649,33317.2009,922.3369,49
1480871733,07:15:33,22.98,45,30.37,93,180.65,6.75,06:43:00,17:43:00,12/4/2016,7,12,1953.0000000000002,32.550000000000004,181.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45.5625,307.546875,8649,32634.4225,922.3369,49
1480871434,07:10:34,17.46,45,30.37,93,181.54,4.5,06:43:00,17:43:00,12/4/2016,7,12,1654.0,27.566666666666666,182.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.25,91.125,8649,32956.7716,922.3369,49
1480871136,07:05:36,13.56,45,30.36,93,181.53,6.75,06:43:00,17:43:00,12/4/2016,7,12,1356.0,22.6,182.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45.5625,307.546875,8649,32953.1409,921.7296,49
1480870823,07:00:23,15.56,45,30.37,93,181.51,3.37,06:43:00,17:43:00,12/4/2016,7,12,1043.0,17.383333333333333,182.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.356900000000001,38.272753,8649,32945.880099999995,922.3369,49
1480870534,06:55:34,29.52,45,30.36,93,190.01,4.5,06:43:00,17:43:00,12/4/2016,6,12,754.0,12.566666666666666,190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.25,91.125,8649,36103.80009999999,921.7296,36
1480870235,06:50:35,27.47,45,30.36,93,190.0,1.12,06:43:00,17:43:00,12/4/2016,6,12,455.0,7.583333333333333,190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.2544000000000002,1.4049280000000004,8649,36100.0,921.7296,36
1480869933,06:45:33,6.5,45,30.36,93,190.0,1.12,06:43:00,17:43:00,12/4/2016,6,12,153.0,2.55,190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.2544000000000002,1.4049280000000004,8649,36100.0,921.7296,36
1480822833,17:40:33,6.04,45,30.31,93,260.59,1.12,06:42:00,17:43:00,12/3/2016,17,12,39513.0,658.55,261.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.2544000000000002,1.4049280000000004,8649,67907.14809999999,918.6960999999999,289
1480822536,17:35:36,10.42,45,30.3,93,260.6,3.37,06:42:00,17:43:00,12/3/2016,17,12,39216.0,653.6,261.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,11.356900000000001,38.272753,8649,67912.36000000002,918.09,289
1480822233,17:30:33,13.94,45,30.3,93,213.93,3.37,06:42:00,17:43:00,12/3/2016,17,12,38913.0,648.55,214.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,11.356900000000001,38.272753,8649,45766.0449,918.09,289
1480821924,17:25:24,16.2,45,30.3,93,213.91,0.0,06:42:00,17:43:00,12/3/2016,17,12,38604.0,643.4,214.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,8649,45757.488099999995,918.09,289
1480821634,17:20:34,24.63,45,30.3,93,213.84,3.37,06:42:00,17:43:00,12/3/2016,17,12,38314.0,638.5666666666667,214.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,11.356900000000001,38.272753,8649,45727.545600000005,918.09,289
1480821334,17:15:34,18.35,45,30.3,93,214.07,4.5,06:42:00,17:43:00,12/3/2016,17,12,38014.0,633.5666666666667,214.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,20.25,91.125,8649,45825.9649,918.09,289
1480821033,17:10:33,17.5,45,30.29,93,214.36,7.87,06:42:00,17:43:00,12/3/2016,17,12,37713.0,628.55,214.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,61.9369,487.44340300000005,8649,45950.20960000001,917.4840999999999,289
1480820736,17:05:36,19.59,45,30.29,93,247.61,6.75,06:42:00,17:43:00,12/3/2016,17,12,37416.0,623.6,248.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,45.5625,307.546875,8649,61310.712100000004,917.4840999999999,289
1480820434,17:00:34,19.69,45,30.29,93,254.96,4.5,06:42:00,17:43:00,12/3/2016,17,12,37114.0,618.5666666666667,255.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,20.25,91.125,8649,65004.6016,917.4840999999999,289
1480820124,16:55:24,52.91,45,30.29,93,254.03,4.5,06:42:00,17:43:00,12/3/2016,16,12,36804.0,613.4,254.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,20.25,91.125,8649,64531.2409,917.4840999999999,256
1480819833,16:50:33,64.57,45,30.29,93,252.38,3.37,06:42:00,17:43:00,12/3/2016,16,12,36513.0,608.55,252.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,11.356900000000001,38.272753,8649,63695.664399999994,917.4840999999999,256
1480819533,16:45:33,44.74,45,30.29,93,268.81,6.75,06:42:00,17:43:00,12/3/2016,16,12,36213.0,603.55,269.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,45.5625,307.546875,8649,72258.8161,917.4840999999999,256
1480819235,16:40:35,26.98,45,30.29,93,284.53,4.5,06:42:00,17:43:00,12/3/2016,16,12,35915.0,598.5833333333334,285.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,20.25,91.125,8649,80957.32089999999,917.4840999999999,256
1480818933,16:35:33,41.01,45,30.29,93,295.24,5.62,06:42:00,17:43:00,12/3/2016,16,12,35613.0,593.55,295.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,31.584400000000002,177.50432800000002,8649,87166.6576,917.4840999999999,256
1480818636,16:30:36,41.52,45,30.28,93,277.91,5.62,06:42:00,17:43:00,12/3/2016,16,12,35316.0,588.6,278.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,31.584400000000002,177.50432800000002,8649,77233.96810000001,916.8784,256
1480818334,16:25:34,36.04,45,30.29,93,290.34,9.0,06:42:00,17:43:00,12/3/2016,16,12,35014.0,583.5666666666667,290.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,81.0,729.0,8649,84297.31559999999,917.4840999999999,256
1480818024,16:20:24,54.38,45,30.28,93,293.99,4.5,06:42:00,17:43:00,12/3/2016,16,12,34704.0,578.4,294.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,20.25,91.125,8649,86430.1201,916.8784,256
1480817733,16:15:33,50.37,45,30.29,93,294.84,9.0,06:42:00,17:43:00,12/3/2016,16,12,34413.0,573.55,295.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,81.0,729.0,8649,86930.62559999998,917.4840999999999,256
1480817434,16:10:34,42.46,45,30.29,93,310.22,7.87,06:42:00,17:43:00,12/3/2016,16,12,34114.0,568.5666666666667,310.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,61.9369,487.44340300000005,8649,96236.44840000002,917.4840999999999,256
1480817136,16:05:36,41.33,45,30.29,93,321.62,3.37,06:42:00,17:43:00,12/3/2016,16,12,33816.0,563.6,322.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,11.356900000000001,38.272753,8649,103439.4244,917.4840999999999,256
1480816834,16:00:34,69.49,45,30.28,93,313.22,6.75,06:42:00,17:43:00,12/3/2016,16,12,33514.0,558.5666666666667,313.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,45.5625,307.546875,8649,98106.76840000002,916.8784,256
1480816534,15:55:34,94.88,45,30.29,93,300.17,5.62,06:42:00,17:43:00,12/3/2016,15,12,33214.0,553.5666666666667,300.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,31.584400000000002,177.50432800000002,8649,90102.0289,917.4840999999999,225
1480816237,15:50:37,117.16,45,30.29,93,289.43,7.87,06:42:00,17:43:00,12/3/2016,15,12,32917.0,548.6166666666667,289.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,61.9369,487.44340300000005,8649,83769.7249,917.4840999999999,225
1480815936,15:45:36,101.35,45,30.28,93,305.64,11.25,06:42:00,17:43:00,12/3/2016,15,12,32616.000000000004,543.6,306.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,126.5625,1423.828125,8649,93415.8096,916.8784,225
1480815636,15:40:36,218.43,45,30.28,93,306.68,7.87,06:42:00,17:43:00,12/3/2016,15,12,32316.000000000004,538.6,307.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,61.9369,487.44340300000005,8649,94052.62240000001,916.8784,225
1480815338,15:35:38,106.22,45,30.28,93,313.93,7.87,06:42:00,17:43:00,12/3/2016,15,12,32018.000000000004,533.6333333333334,314.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,61.9369,487.44340300000005,8649,98552.04490000001,916.8784,225
1480815034,15:30:34,90.7,45,30.29,93,301.73,6.75,06:42:00,17:43:00,12/3/2016,15,12,31714.000000000004,528.5666666666667,302.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,45.5625,307.546875,8649,91040.99290000001,917.4840999999999,225
1480814733,15:25:33,134.35,45,30.29,93,316.85,7.87,06:42:00,17:43:00,12/3/2016,15,12,31413.000000000004,523.5500000000001,317.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,61.9369,487.44340300000005,8649,100393.92250000002,917.4840999999999,225
1480814433,15:20:33,126.17,45,30.28,93,295.77,5.62,06:42:00,17:43:00,12/3/2016,15,12,31113.000000000004,518.5500000000001,296.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,31.584400000000002,177.50432800000002,8649,87479.89289999999,916.8784,225
1480814133,15:15:33,82.88,45,30.28,93,295.4,6.75,06:42:00,17:43:00,12/3/2016,15,12,30813.000000000004,513.5500000000001,295.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,45.5625,307.546875,8649,87261.15999999999,916.8784,225
1480813834,15:10:34,88.09,45,30.29,93,289.54,4.5,06:42:00,17:43:00,12/3/2016,15,12,30514.000000000004,508.5666666666667,290.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,20.25,91.125,8649,83833.4116,917.4840999999999,225
1480813534,15:05:34,117.37,45,30.28,93,304.07,6.75,06:42:00,17:43:00,12/3/2016,15,12,30214.000000000004,503.5666666666667,304.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,45.5625,307.546875,8649,92458.5649,916.8784,225
1480813233,15:00:33,55.02,45,30.28,93,312.83,7.87,06:42:00,17:43:00,12/3/2016,15,12,29913.000000000004,498.55000000000007,313.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,61.9369,487.44340300000005,8649,97862.60889999999,916.8784,225
1480812933,14:55:33,77.68,45,30.28,93,320.97,7.87,06:42:00,17:43:00,12/3/2016,14,12,29613.000000000004,493.55000000000007,321.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,61.9369,487.44340300000005,8649,103021.74090000002,916.8784,196
1480812635,14:50:35,92.94,45,30.28,93,284.71,5.62,06:42:00,17:43:00,12/3/2016,14,12,29315.000000000004,488.58333333333337,285.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,31.584400000000002,177.50432800000002,8649,81059.78409999999,916.8784,196
1480812323,14:45:23,62.88,45,30.28,93,314.81,4.5,06:42:00,17:43:00,12/3/2016,14,12,29003.0,483.3833333333333,315.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,20.25,91.125,8649,99105.3361,916.8784,196
1480812034,14:40:34,32.06,45,30.28,93,304.01,5.62,06:42:00,17:43:00,12/3/2016,14,12,28714.0,478.56666666666666,304.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,31.584400000000002,177.50432800000002,8649,92422.08009999999,916.8784,196
1480811733,14:35:33,92.49,45,30.28,93,303.78,5.62,06:42:00,17:43:00,12/3/2016,14,12,28413.0,473.55,304.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,31.584400000000002,177.50432800000002,8649,92282.28839999999,916.8784,196
1480811436,14:30:36,69.24,45,30.29,93,290.16,6.75,06:42:00,17:43:00,12/3/2016,14,12,28116.0,468.6,290.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,45.5625,307.546875,8649,84192.82560000001,917.4840999999999,196
1480811134,14:25:34,43.54,45,30.29,93,304.51,6.75,06:42:00,17:43:00,12/3/2016,14,12,27814.0,463.56666666666666,305.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,45.5625,307.546875,8649,92726.3401,917.4840999999999,196
1480810834,14:20:34,92.36,45,30.29,93,293.13,6.75,06:42:00,17:43:00,12/3/2016,14,12,27514.0,458.56666666666666,293.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,45.5625,307.546875,8649,85925.1969,917.4840999999999,196
1480810533,14:15:33,52.05,45,30.29,93,310.29,7.87,06:42:00,17:43:00,12/3/2016,14,12,27213.0,453.55,310.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,61.9369,487.44340300000005,8649,96279.88410000001,917.4840999999999,196
1480810224,14:10:24,47.2,45,30.28,93,304.96,6.75,06:42:00,17:43:00,12/3/2016,14,12,26904.0,448.4,305.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,45.5625,307.546875,8649,93000.6016,916.8784,196
1480809934,14:05:34,54.33,45,30.28,93,309.57,6.75,06:42:00,17:43:00,12/3/2016,14,12,26614.0,443.56666666666666,310.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,45.5625,307.546875,8649,95833.5849,916.8784,196
1480809633,14:00:33,157.6,45,30.28,93,305.8,5.62,06:42:00,17:43:00,12/3/2016,14,12,26313.0,438.55,306.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,31.584400000000002,177.50432800000002,8649,93513.64000000001,916.8784,196
1480809333,13:55:33,41.18,45,30.29,93,310.32,7.87,06:42:00,17:43:00,12/3/2016,13,12,26013.0,433.55,310.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,61.9369,487.44340300000005,8649,96298.5024,917.4840999999999,169
1480809034,13:50:34,74.31,45,30.29,93,312.5,3.37,06:42:00,17:43:00,12/3/2016,13,12,25714.0,428.56666666666666,312.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11.356900000000001,38.272753,8649,97656.25,917.4840999999999,169
1480808737,13:45:37,85.52,45,30.29,93,310.85,3.37,06:42:00,17:43:00,12/3/2016,13,12,25417.0,423.6166666666667,311.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11.356900000000001,38.272753,8649,96627.72250000002,917.4840999999999,169
1480808434,13:40:34,34.2,45,30.29,93,313.44,5.62,06:42:00,17:43:00,12/3/2016,13,12,25114.0,418.56666666666666,313.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,31.584400000000002,177.50432800000002,8649,98244.6336,917.4840999999999,169
1480808123,13:35:23,62.01,45,30.29,93,316.56,3.37,06:42:00,17:43:00,12/3/2016,13,12,24803.0,413.3833333333333,317.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11.356900000000001,38.272753,8649,100210.2336,917.4840999999999,169
1480807833,13:30:33,50.28,45,30.29,93,316.57,3.37,06:42:00,17:43:00,12/3/2016,13,12,24513.0,408.55,317.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11.356900000000001,38.272753,8649,100216.5649,917.4840999999999,169
1480807535,13:25:35,57.44,45,30.29,93,326.05,6.75,06:42:00,17:43:00,12/3/2016,13,12,24215.0,403.5833333333333,326.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,45.5625,307.546875,8649,106308.60250000001,917.4840999999999,169
1480807236,13:20:36,53.41,45,30.29,93,327.98,5.62,06:42:00,17:43:00,12/3/2016,13,12,23916.0,398.6,328.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,31.584400000000002,177.50432800000002,8649,107570.88040000001,917.4840999999999,169
1480806936,13:15:36,91.12,45,30.29,93,329.42,6.75,06:42:00,17:43:00,12/3/2016,13,12,23616.0,393.6,329.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,45.5625,307.546875,8649,108517.53640000001,917.4840999999999,169
1480806638,13:10:38,131.03,45,30.29,93,329.51,5.62,06:42:00,17:43:00,12/3/2016,13,12,23318.0,388.6333333333333,330.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,31.584400000000002,177.50432800000002,8649,108576.8401,917.4840999999999,169
1480806335,13:05:35,117.96,45,30.29,93,322.75,4.5,06:42:00,17:43:00,12/3/2016,13,12,23015.0,383.5833333333333,323.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,20.25,91.125,8649,104167.5625,917.4840999999999,169
1480806034,13:00:34,183.1,45,30.29,93,321.52,6.75,06:42:00,17:43:00,12/3/2016,13,12,22714.0,378.56666666666666,322.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,45.5625,307.546875,8649,103375.11039999999,917.4840999999999,169
1480805736,12:55:36,95.24,45,30.29,93,313.32,5.62,06:42:00,17:43:00,12/3/2016,12,12,22416.0,373.6,313.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,31.584400000000002,177.50432800000002,8649,98169.4224,917.4840999999999,144
1480805433,12:50:33,223.24,45,30.29,93,291.65,3.37,06:42:00,17:43:00,12/3/2016,12,12,22113.0,368.55,292.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11.356900000000001,38.272753,8649,85059.72249999999,917.4840999999999,144
1480805134,12:45:34,462.03,45,30.29,93,320.24,4.5,06:42:00,17:43:00,12/3/2016,12,12,21814.0,363.56666666666666,320.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,20.25,91.125,8649,102553.6576,917.4840999999999,144
1480804846,12:40:46,323.59,45,30.3,93,325.72,5.62,06:42:00,17:43:00,12/3/2016,12,12,21526.0,358.76666666666665,326.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,31.584400000000002,177.50432800000002,8649,106093.51840000002,918.09,144
1480804533,12:35:33,256.08,45,30.3,93,320.82,5.62,06:42:00,17:43:00,12/3/2016,12,12,21213.0,353.55,321.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,31.584400000000002,177.50432800000002,8649,102925.4724,918.09,144
1480804223,12:30:23,267.08,45,30.3,93,330.79,4.5,06:42:00,17:43:00,12/3/2016,12,12,20903.0,348.3833333333333,331.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,20.25,91.125,8649,109422.02410000001,918.09,144
1480803933,12:25:33,289.84,45,30.3,93,302.25,6.75,06:42:00,17:43:00,12/3/2016,12,12,20613.0,343.55,302.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,45.5625,307.546875,8649,91355.0625,918.09,144
1480803635,12:20:35,312.12,45,30.31,93,299.43,6.75,06:42:00,17:43:00,12/3/2016,12,12,20315.0,338.5833333333333,299.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,45.5625,307.546875,8649,89658.3249,918.6960999999999,144
1480803334,12:15:34,175.88,45,30.31,93,310.79,4.5,06:42:00,17:43:00,12/3/2016,12,12,20014.0,333.56666666666666,311.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,20.25,91.125,8649,96590.42410000002,918.6960999999999,144
1480803036,12:10:36,260.94,45,30.32,93,310.62,4.5,06:42:00,17:43:00,12/3/2016,12,12,19716.0,328.6,311.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,20.25,91.125,8649,96484.7844,919.3024,144
1480802733,12:05:33,182.27,45,30.32,93,299.3,4.5,06:42:00,17:43:00,12/3/2016,12,12,19413.0,323.55,299.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,20.25,91.125,8649,89580.49,919.3024,144
1480802434,12:00:34,186.95,45,30.32,93,315.16,6.75,06:42:00,17:43:00,12/3/2016,12,12,19114.0,318.56666666666666,315.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,45.5625,307.546875,8649,99325.82560000001,919.3024,144
1480802137,11:55:37,205.04,45,30.32,93,313.64,7.87,06:42:00,17:43:00,12/3/2016,11,12,18817.0,313.6166666666667,314.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,61.9369,487.44340300000005,8649,98370.0496,919.3024,121
1480801833,11:50:33,211.24,45,30.32,93,306.12,9.0,06:42:00,17:43:00,12/3/2016,11,12,18513.0,308.55,306.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,81.0,729.0,8649,93709.4544,919.3024,121
1480801533,11:45:33,255.22,45,30.32,93,303.58,5.62,06:42:00,17:43:00,12/3/2016,11,12,18213.0,303.55,304.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,31.584400000000002,177.50432800000002,8649,92160.8164,919.3024,121
1480801236,11:40:36,204.47,45,30.32,93,300.43,4.5,06:42:00,17:43:00,12/3/2016,11,12,17916.0,298.6,300.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,20.25,91.125,8649,90258.18490000001,919.3024,121
1480800934,11:35:34,215.75,45,30.32,93,289.47,5.62,06:42:00,17:43:00,12/3/2016,11,12,17614.0,293.56666666666666,289.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,31.584400000000002,177.50432800000002,8649,83792.88090000002,919.3024,121
1480800634,11:30:34,213.75,45,30.33,93,301.18,5.62,06:42:00,17:43:00,12/3/2016,11,12,17314.0,288.56666666666666,301.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,31.584400000000002,177.50432800000002,8649,90709.3924,919.9088999999999,121
1480800333,11:25:33,189.25,45,30.33,93,322.4,4.5,06:42:00,17:43:00,12/3/2016,11,12,17013.0,283.55,322.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,20.25,91.125,8649,103941.75999999998,919.9088999999999,121
